times,odmr_peak_pos_0[Hz],odmr_peak_pos_1[Hz]
2024-04-19 20:44:13.529983,2648168556.337577,2724794575.3789034
2024-04-19 20:44:18.989620,2648169888.839405,2724792857.23983
2024-04-19 20:44:25.077537,2648168570.674031,2724793794.5719957
2024-04-19 20:44:31.169821,2648167943.3927135,2724793932.9271326
2024-04-19 20:44:37.284688,2648168030.5705976,2724793117.021602
2024-04-19 20:44:43.296848,2648167334.5345874,2724794089.470016
2024-04-19 20:44:48.562465,2648167868.350081,2724796477.3375688
2024-04-19 20:44:53.418047,2648170035.8349743,2724796704.5526023
2024-04-19 20:44:58.305989,2648167090.849303,2724795874.118469
2024-04-19 20:45:03.781270,2648169433.6662545,2724796342.781636
2024-04-19 20:45:09.277994,2648171300.131391,2724796183.9634075
2024-04-19 20:45:15.317849,2648168157.789592,2724796606.252001
2024-04-19 20:45:20.749130,2648166094.4855127,2724793874.6491423
2024-04-19 20:45:26.791360,2648169513.5814233,2724796003.1032453
2024-04-19 20:45:32.015310,2648169719.6521726,2724800246.3491397
2024-04-19 20:45:38.147115,2648168720.4413705,2724797997.0977855
2024-04-19 20:45:43.628312,2648168197.138011,2724796480.1327844
2024-04-19 20:45:49.026642,2648172319.2722206,2724797954.833102
2024-04-19 20:45:54.502007,2648168208.1561546,2724792777.949793
2024-04-19 20:45:59.919996,2648172604.3034697,2724795825.352503
2024-04-19 20:46:06.018472,2648167166.1087418,2724795836.5246334
2024-04-19 20:46:12.168037,2648168216.179891,2724793791.74759
2024-04-19 20:46:18.279081,2648169159.3257895,2724793510.0651135
2024-04-19 20:46:23.765968,2648167641.9915853,2724793863.496874
2024-04-19 20:46:29.234253,2648170836.0012054,2724796559.8245745
2024-04-19 20:46:34.687550,2648170183.0859375,2724794135.089739
2024-04-19 20:46:40.743310,2648168773.25393,2724796456.377445
2024-04-19 20:46:46.173764,2648172211.033182,2724798041.080434
2024-04-19 20:46:51.668930,2648169654.5037723,2724796046.783124
2024-04-19 20:46:57.571164,2648166293.7477493,2724798511.260145
2024-04-19 20:47:03.670037,2648166982.8365045,2724795696.164135
2024-04-19 20:47:09.708664,2648170392.565188,2724797996.078697
2024-04-19 20:47:15.814354,2648167182.708406,2724795453.054497
2024-04-19 20:47:21.934707,2648169442.0079017,2724795183.5135374
2024-04-19 20:47:27.361822,2648169651.0935965,2724796691.41762
2024-04-19 20:47:33.453667,2648169698.3533373,2724792022.589007
2024-04-19 20:47:39.397530,2648169369.7855515,2724795787.27484
2024-04-19 20:47:45.478882,2648170717.311321,2724793082.1865063
2024-04-19 20:47:51.581924,2648173154.7557063,2724798240.576129
2024-04-19 20:47:57.026158,2648173014.1541066,2724793001.001127
2024-04-19 20:48:02.418226,2648171633.6285367,2724790860.7757683
2024-04-19 20:48:07.252589,2648167968.9413495,2724795472.8684645
2024-04-19 20:48:12.107389,2648170491.7715025,2724794598.0299125
2024-04-19 20:48:16.935620,2648172163.969798,2724798566.711615
2024-04-19 20:48:23.084911,2648171592.0127544,2724793938.7680516
2024-04-19 20:48:28.509867,2648169237.186057,2724795976.8590593
2024-04-19 20:48:34.587014,2648170009.3122125,2724794835.706711
2024-04-19 20:48:40.031763,2648172597.691499,2724793035.098674
2024-04-19 20:48:45.502250,2648170879.511608,2724791987.272811
2024-04-19 20:48:51.586657,2648172783.905909,2724796243.2129307
2024-04-19 20:48:57.060238,2648167369.3692455,2724793761.7642727
2024-04-19 20:49:03.126258,2648169438.734986,2724796138.968435
2024-04-19 20:49:09.010042,2648170478.5383987,2724797315.579417
2024-04-19 20:49:15.066433,2648165448.77012,2724796534.891389
2024-04-19 20:49:21.144363,2648169014.8831124,2724795020.5051994
2024-04-19 20:49:25.968482,2648171314.1296663,2724796065.902179
2024-04-19 20:49:32.163273,2648172940.209832,2724794520.497674
2024-04-19 20:49:38.236904,2648172957.299368,2724794796.5886803
2024-04-19 20:49:43.716675,2648168129.410021,2724798691.941188
2024-04-19 20:49:49.782148,2648169533.8961067,2724794499.1171646
2024-04-19 20:49:55.252749,2648170336.469199,2724798256.88657
2024-04-19 20:50:01.298477,2648168620.5849314,2724796550.818613
2024-04-19 20:50:06.765732,2648170315.1284714,2724796615.1804023
2024-04-19 20:50:12.748460,2648171318.6142855,2724799005.367418
2024-04-19 20:50:17.603075,2648170743.2929497,2724797040.463518
2024-04-19 20:50:23.081153,2648172781.119383,2724796963.9833593
2024-04-19 20:50:29.152672,2648170055.1374426,2724796961.2421236
2024-04-19 20:50:33.930262,2648171382.416215,2724796474.8451424
2024-04-19 20:50:40.013188,2648173982.5739775,2724796799.8982487
2024-04-19 20:50:46.087376,2648169265.8633823,2724792472.31437
2024-04-19 20:50:52.173888,2648171022.4192905,2724797013.0775757
2024-04-19 20:50:57.700132,2648170815.469122,2724793975.9219646
2024-04-19 20:51:02.540293,2648169218.161622,2724793710.3237944
2024-04-19 20:51:08.000184,2648174598.0495977,2724794725.8479357
2024-04-19 20:51:14.050352,2648174927.714215,2724791591.4203997
2024-04-19 20:51:19.493112,2648173240.5936375,2724794064.152278
2024-04-19 20:51:25.502295,2648173185.9198008,2724795056.009452
2024-04-19 20:51:30.899397,2648169518.3843117,2724796865.989127
2024-04-19 20:51:36.320640,2648171796.761527,2724796446.665885
2024-04-19 20:51:41.768948,2648169728.4433928,2724797015.7496843
2024-04-19 20:51:47.765539,2648168401.391818,2724796859.8386307
2024-04-19 20:51:53.184019,2648164172.343285,2724799103.6616783
2024-04-19 20:51:58.597670,2648169568.387114,2724797439.8411427
2024-04-19 20:52:04.655429,2648169734.465571,2724798169.3224945
2024-04-19 20:52:10.095077,2648167380.1327987,2724801194.2413635
2024-04-19 20:52:16.123892,2648168248.1107197,2724795088.4920034
2024-04-19 20:52:21.571276,2648170138.630932,2724796290.620557
2024-04-19 20:52:27.658734,2648170026.2375355,2724796121.453617
2024-04-19 20:52:33.517133,2648169053.512744,2724794999.348852
2024-04-19 20:52:38.901799,2648168998.930609,2724796883.062066
2024-04-19 20:52:44.887830,2648173592.681296,2724794812.135612
2024-04-19 20:52:50.324479,2648171192.9822125,2724797510.576718
2024-04-19 20:52:55.811565,2648170134.5986547,2724799559.49362
2024-04-19 20:53:01.223051,2648169090.6557894,2724799154.335662
2024-04-19 20:53:06.667467,2648166163.5758867,2724798609.1174765
2024-04-19 20:53:11.415970,2648169873.8149986,2724794098.688016
2024-04-19 20:53:17.396217,2648173170.644695,2724795467.8200836
2024-04-19 20:53:22.807954,2648169402.5379124,2724797174.2414346
2024-04-19 20:53:28.251226,2648168683.3394766,2724800452.057131
2024-04-19 20:53:33.671208,2648166776.2596345,2724801111.8156996
2024-04-19 20:53:38.465854,2648168397.3113885,2724798164.474967
2024-04-19 20:53:43.846986,2648167603.959627,2724799394.6890144
2024-04-19 20:53:49.915844,2648170490.9389343,2724797236.090722
2024-04-19 20:53:55.346103,2648168336.583419,2724798730.4219856
2024-04-19 20:54:00.773853,2648172147.6594796,2724797215.528728
2024-04-19 20:54:06.817615,2648169280.2523127,2724796869.796852
2024-04-19 20:54:12.282617,2648170262.3286815,2724796701.7496867
2024-04-19 20:54:18.339296,2648166266.357566,2724797005.095969
2024-04-19 20:54:23.756568,2648170472.874393,2724795314.167952
2024-04-19 20:54:29.811874,2648168151.3203454,2724796621.449652
2024-04-19 20:54:35.849598,2648166623.9934263,2724796858.8976183
2024-04-19 20:54:41.859537,2648169039.4071417,2724795725.513363
2024-04-19 20:54:47.961645,2648167975.169757,2724796435.935642
2024-04-19 20:54:53.361061,2648166321.885827,2724797913.7594557
2024-04-19 20:54:58.792761,2648173751.6286564,2724795752.6738596
2024-04-19 20:55:03.612554,2648173402.0289173,2724794285.4460745
2024-04-19 20:55:09.068502,2648170189.4442997,2724796593.981529
2024-04-19 20:55:15.133037,2648171053.7229805,2724793011.5085173
2024-04-19 20:55:21.177063,2648169601.8301663,2724795771.4387684
2024-04-19 20:55:27.002910,2648168919.982995,2724798424.744746
2024-04-19 20:55:32.456264,2648171023.187104,2724798301.3030357
2024-04-19 20:55:37.231561,2648168920.488171,2724799019.637462
2024-04-19 20:55:43.346734,2648169512.042386,2724797108.546971
2024-04-19 20:55:48.778668,2648168988.950188,2724797165.068447
2024-04-19 20:55:54.064771,2648171459.732795,2724794725.3872204
2024-04-19 20:56:00.144761,2648171303.8547115,2724794401.9354215
2024-04-19 20:56:06.139306,2648170928.069694,2724793265.5747814
2024-04-19 20:56:11.561954,2648172436.800107,2724797780.712713
2024-04-19 20:56:16.973150,2648170723.77941,2724795975.4493246
2024-04-19 20:56:23.041185,2648169947.8995852,2724795891.924808
2024-04-19 20:56:29.105388,2648175433.062501,2724797217.2608423
2024-04-19 20:56:34.519176,2648171296.3855877,2724794719.729806
2024-04-19 20:56:40.550128,2648169355.202201,2724795673.2552805
2024-04-19 20:56:45.935062,2648171473.985718,2724797396.836416
2024-04-19 20:56:51.971801,2648169491.730338,2724795174.5973067
2024-04-19 20:56:58.053898,2648169846.146639,2724795730.472127
2024-04-19 20:57:03.484181,2648173520.645603,2724792846.24023
2024-04-19 20:57:08.894538,2648169620.7971826,2724795235.67218
2024-04-19 20:57:14.299099,2648173184.7804527,2724797077.073422
2024-04-19 20:57:19.713612,2648168216.650246,2724798134.0459585
2024-04-19 20:57:25.112784,2648165294.488903,2724796185.0336475
2024-04-19 20:57:31.164802,2648171362.051414,2724796910.936342
2024-04-19 20:57:37.237414,2648169276.76418,2724797645.694809
2024-04-19 20:57:42.864671,2648169564.1827326,2724797528.5289207
2024-04-19 20:57:48.907427,2648168950.085314,2724796243.759795
2024-04-19 20:57:54.315900,2648168007.608493,2724794856.8629456
2024-04-19 20:57:59.717177,2648171612.575191,2724797173.6308794
2024-04-19 20:58:05.174155,2648170416.8920326,2724798049.638005
2024-04-19 20:58:11.049002,2648169385.7794676,2724798419.190447
2024-04-19 20:58:16.480035,2648167697.7625055,2724794402.6602907
2024-04-19 20:58:22.520978,2648171455.326167,2724792831.9612975
2024-04-19 20:58:28.543933,2648171060.63844,2724795112.0615053
2024-04-19 20:58:34.579987,2648173118.098172,2724795142.8834047
2024-04-19 20:58:40.679591,2648172012.6926365,2724793489.320183
2024-04-19 20:58:46.791558,2648171625.6813335,2724793715.915607
2024-04-19 20:58:52.797699,2648169839.7992945,2724793388.8975716
2024-04-19 20:58:58.224787,2648173157.8180413,2724792188.2102385
2024-04-19 20:59:04.316078,2648170107.158149,2724792043.590467
2024-04-19 20:59:09.721551,2648170735.2621746,2724797342.4096155
2024-04-19 20:59:15.729836,2648171098.7223964,2724793632.4365487
2024-04-19 20:59:21.795283,2648168377.892207,2724795539.6032968
2024-04-19 20:59:27.207791,2648168995.99848,2724798363.055537
2024-04-19 20:59:33.215123,2648167164.9693007,2724798502.718109
2024-04-19 20:59:39.230633,2648169056.53636,2724793442.2757874
2024-04-19 20:59:45.249791,2648172825.3435974,2724796414.2721615
2024-04-19 20:59:51.276260,2648170249.97325,2724797301.024315
2024-04-19 20:59:57.325441,2648171852.739593,2724796978.259056
2024-04-19 21:00:03.374977,2648172181.5540457,2724794293.058732
2024-04-19 21:00:09.336844,2648173007.1852427,2724792821.297886
2024-04-19 21:00:14.537001,2648172099.6706142,2724794779.1883774
2024-04-19 21:00:20.578370,2648175030.198616,2724790679.798142
2024-04-19 21:00:26.640576,2648173905.401885,2724793281.7819963
2024-04-19 21:00:32.696885,2648174045.6582365,2724792075.627382
2024-04-19 21:00:38.631287,2648174935.527464,2724792536.9049706
2024-04-19 21:00:44.622455,2648173093.56995,2724795693.3656635
2024-04-19 21:00:50.665210,2648173010.0174065,2724789154.8407373
2024-04-19 21:00:56.652834,2648170805.7771406,2724791398.1579957
2024-04-19 21:01:02.661829,2648173295.572461,2724792392.7283163
2024-04-19 21:01:08.476292,2648173261.8804274,2724792767.106764
2024-04-19 21:01:14.495145,2648171324.5814314,2724794318.0008545
2024-04-19 21:01:19.848314,2648168653.7179236,2724789919.0699244
2024-04-19 21:01:25.807372,2648172327.6637497,2724795227.7562943
2024-04-19 21:01:31.804751,2648174888.816428,2724790668.567563
2024-04-19 21:01:37.182673,2648175110.035493,2724793711.7809744
2024-04-19 21:01:43.140145,2648173510.50811,2724792395.3561673
2024-04-19 21:01:49.198229,2648171679.735647,2724792237.450981
2024-04-19 21:01:54.652745,2648172124.1506567,2724794854.945671
2024-04-19 21:02:00.769454,2648173077.228382,2724791769.6175604
2024-04-19 21:02:06.776608,2648171481.0190077,2724793995.5359244
2024-04-19 21:02:12.749356,2648171774.3686657,2724794830.529273
2024-04-19 21:02:18.135002,2648171913.188832,2724796177.7194495
2024-04-19 21:02:23.516477,2648172813.5212097,2724796324.2854214
2024-04-19 21:02:29.490694,2648173642.2764807,2724795990.900794
2024-04-19 21:02:35.535400,2648170754.6904655,2724791857.3844132
2024-04-19 21:02:40.889084,2648170810.061369,2724795495.0989695
2024-04-19 21:02:46.267336,2648169636.068592,2724790983.479693
2024-04-19 21:02:52.310252,2648171226.349882,2724792505.8171577
2024-04-19 21:02:57.140895,2648168248.1246405,2724793665.439082
2024-04-19 21:03:02.566543,2648172052.6400642,2724792098.806631
2024-04-19 21:03:07.942534,2648172967.5670195,2724793053.5620575
2024-04-19 21:03:13.942225,2648166127.9976068,2724796453.5363016
2024-04-19 21:03:19.957393,2648169705.7128983,2724792370.897482
2024-04-19 21:03:25.999581,2648169593.5941234,2724795782.1423354
2024-04-19 21:03:31.420745,2648170224.775102,2724798663.371426
2024-04-19 21:03:36.194077,2648168617.5482464,2724794705.5505953
2024-04-19 21:03:42.235087,2648170483.60369,2724794288.316045
2024-04-19 21:03:48.234207,2648173108.1283035,2724795712.8556976
2024-04-19 21:03:54.237070,2648171471.178698,2724796426.317433
2024-04-19 21:04:00.311022,2648171431.477141,2724795335.3042946
2024-04-19 21:04:05.684836,2648170507.123477,2724793119.5294666
2024-04-19 21:04:11.664476,2648172714.342746,2724794244.124526
2024-04-19 21:04:17.629808,2648170661.6105747,2724796618.1456194
2024-04-19 21:04:23.449313,2648169415.7392473,2724794463.366935
2024-04-19 21:04:28.893346,2648170827.2803802,2724796678.030173
2024-04-19 21:04:34.936373,2648171018.565777,2724796051.642872
2024-04-19 21:04:40.959569,2648169676.0574074,2724797895.274727
2024-04-19 21:04:46.330742,2648171456.4228964,2724794188.1628146
2024-04-19 21:04:52.357578,2648169945.0717936,2724792827.689289
2024-04-19 21:04:58.352597,2648174354.2782907,2724797067.423726
2024-04-19 21:05:04.369027,2648169430.2319245,2724796907.983809
2024-04-19 21:05:10.405958,2648168626.147336,2724796552.16309
2024-04-19 21:05:16.391340,2648166716.8378243,2724793537.7991924
2024-04-19 21:05:22.411298,2648168982.899646,2724797474.9474716
2024-04-19 21:05:28.248702,2648169014.893996,2724794744.7542396
2024-04-19 21:05:34.262851,2648169435.9629235,2724796575.143019
2024-04-19 21:05:39.660662,2648167386.2127123,2724792647.290346
2024-04-19 21:05:45.674039,2648169996.459048,2724796065.1026506
2024-04-19 21:05:51.090087,2648168737.354471,2724794286.973385
2024-04-19 21:05:57.177413,2648168040.671173,2724793724.581039
2024-04-19 21:06:03.326951,2648169998.1995497,2724791565.7408795
2024-04-19 21:06:09.312487,2648172437.338345,2724793485.9683304
2024-04-19 21:06:14.504544,2648170180.3171253,2724792146.256302
2024-04-19 21:06:20.348750,2648168778.103257,2724791490.061369
2024-04-19 21:06:26.371294,2648170444.528708,2724796003.919836
2024-04-19 21:06:32.406426,2648165778.551057,2724792534.0438857
2024-04-19 21:06:38.642637,2648168191.9307184,2724792760.770608
2024-04-19 21:06:44.097277,2648172937.6510105,2724797420.5510726
2024-04-19 21:06:50.085931,2648167594.205167,2724795200.6018667
2024-04-19 21:06:56.116494,2648167395.0635433,2724793884.2028837
2024-04-19 21:07:02.132301,2648167047.795349,2724795616.3898063
2024-04-19 21:07:07.923904,2648167765.063274,2724795461.84875
2024-04-19 21:07:13.149466,2648168897.557537,2724795628.703412
2024-04-19 21:07:19.183036,2648168992.682595,2724795177.5113974
2024-04-19 21:07:25.203398,2648171968.257523,2724790581.9578524
2024-04-19 21:07:31.300234,2648173086.7204666,2724793247.6057224
2024-04-19 21:07:37.327996,2648171073.2964787,2724788772.395137
2024-04-19 21:07:42.750379,2648172909.01894,2724792143.8380337
2024-04-19 21:07:48.751596,2648168126.7657776,2724795910.9165745
2024-04-19 21:07:54.132515,2648173300.4157195,2724791916.0990887
2024-04-19 21:08:00.110763,2648171596.3427286,2724790860.6342354
2024-04-19 21:08:05.457634,2648169430.4065104,2724789996.3301044
2024-04-19 21:08:11.438868,2648171732.5829268,2724795666.8402433
2024-04-19 21:08:17.463195,2648173677.4021015,2724789595.928026
2024-04-19 21:08:23.503772,2648172058.0975757,2724790623.4645176
2024-04-19 21:08:28.880557,2648168358.796546,2724789448.6512637
2024-04-19 21:08:34.274451,2648172220.704981,2724790467.7683725
2024-04-19 21:08:39.647541,2648169542.676444,2724791722.7087574
2024-04-19 21:08:45.651070,2648168687.0647516,2724789245.184878
2024-04-19 21:08:50.863969,2648171628.487198,2724791077.540267
2024-04-19 21:08:56.912381,2648170248.2061663,2724791060.531661
2024-04-19 21:09:02.754764,2648171415.171562,2724792968.447916
2024-04-19 21:09:08.165869,2648171198.078505,2724794063.9018846
2024-04-19 21:09:14.202564,2648168449.740417,2724793925.4109797
2024-04-19 21:09:19.583594,2648168489.8615465,2724794990.665599
2024-04-19 21:09:25.029234,2648168992.219988,2724793766.1938953
2024-04-19 21:09:30.442540,2648170208.7371783,2724792276.31444
2024-04-19 21:09:36.435447,2648169981.458652,2724791026.734078
2024-04-19 21:09:42.488869,2648170176.0616646,2724794855.3698874
2024-04-19 21:09:48.554081,2648171353.7223635,2724796473.579532
2024-04-19 21:09:54.549083,2648168078.5799494,2724794995.840963
2024-04-19 21:10:00.578000,2648169607.53001,2724794702.3688774
2024-04-19 21:10:06.005835,2648170389.043747,2724791763.587946
2024-04-19 21:10:12.068653,2648170196.938635,2724791961.211307
2024-04-19 21:10:18.092390,2648169159.691048,2724792448.5093465
2024-04-19 21:10:24.098611,2648169848.3961573,2724794369.85717
2024-04-19 21:10:30.132294,2648165485.381398,2724792091.3994417
2024-04-19 21:10:36.149007,2648171307.680206,2724792892.193372
2024-04-19 21:10:42.192813,2648170921.7509336,2724792288.4889007
2024-04-19 21:10:47.586423,2648171566.3886743,2724795894.156544
2024-04-19 21:10:53.599303,2648169012.4607177,2724793151.26707
2024-04-19 21:10:59.633228,2648168287.270359,2724791650.3427033
2024-04-19 21:11:05.655920,2648182089.9131365,2724794522.8753195
2024-04-19 21:11:10.447195,2648171929.0660825,2724792660.978095
2024-04-19 21:11:15.881135,2648170817.30354,2724794983.1560583
2024-04-19 21:11:21.882229,2648171582.1582403,2724794514.418239
2024-04-19 21:11:27.908066,2648170631.131811,2724797111.417202
2024-04-19 21:11:33.375123,2648170243.931424,2724795711.461429
2024-04-19 21:11:39.365174,2648169474.991007,2724796054.053978
2024-04-19 21:11:45.382772,2648171494.6169033,2724794290.793563
2024-04-19 21:11:51.368900,2648169310.638789,2724795090.8934174
2024-04-19 21:11:57.378222,2648170685.639861,2724793034.0788116
2024-04-19 21:12:03.379383,2648167693.8064437,2724792092.3310504
2024-04-19 21:12:09.378857,2648169571.8199334,2724795573.5731354
2024-04-19 21:12:14.793504,2648168882.3459015,2724795778.996872
2024-04-19 21:12:20.827201,2648170617.193087,2724797545.4285893
2024-04-19 21:12:25.606264,2648173996.2129526,2724791824.206257
2024-04-19 21:12:31.121358,2648169143.3474617,2724794259.858144
2024-04-19 21:12:36.501179,2648170131.425711,2724791782.5322824
2024-04-19 21:12:42.334342,2648170050.499533,2724792565.2236805
2024-04-19 21:12:48.282026,2648170780.6022167,2724791322.0229816
2024-04-19 21:12:54.293050,2648168241.316899,2724791929.120383
2024-04-19 21:13:00.293236,2648168129.4799523,2724795634.8882675
2024-04-19 21:13:06.283526,2648168756.176237,2724791213.2711496
2024-04-19 21:13:11.733205,2648168079.036642,2724795082.958431
2024-04-19 21:13:17.151662,2648167282.8061266,2724794505.5600433
2024-04-19 21:13:23.150423,2648169182.084997,2724795530.182178
2024-04-19 21:13:29.165353,2648165873.12033,2724794815.720856
2024-04-19 21:13:35.166177,2648172794.4204564,2724792668.573324
2024-04-19 21:13:40.601116,2648167931.0252175,2724792229.164345
2024-04-19 21:13:46.587933,2648173820.2505693,2724794417.447644
2024-04-19 21:13:52.574499,2648168152.715934,2724792811.1033926
2024-04-19 21:13:58.771607,2648167142.934802,2724791593.004946
2024-04-19 21:14:04.814378,2648168783.526196,2724792231.0961986
2024-04-19 21:14:10.223286,2648170244.3598228,2724793386.8406343
2024-04-19 21:14:16.217759,2648170709.1728473,2724791679.659794
2024-04-19 21:14:22.318637,2648171064.9797645,2724792340.0434
2024-04-19 21:14:28.332840,2648173211.20364,2724793088.67085
2024-04-19 21:14:34.362805,2648170933.0081887,2724793418.473012
2024-04-19 21:14:40.405903,2648172054.737485,2724791601.69624
2024-04-19 21:14:45.826213,2648169687.7388315,2724791409.1121025
2024-04-19 21:14:51.620685,2648171938.594274,2724791564.030924
2024-04-19 21:14:57.615965,2648172433.588582,2724790537.376892
2024-04-19 21:15:03.674151,2648171797.317086,2724789705.52803
2024-04-19 21:15:09.738555,2648171618.5220165,2724792076.5268593
2024-04-19 21:15:15.755146,2648170395.1802115,2724794150.939974
2024-04-19 21:15:21.794739,2648169420.514949,2724794483.0344944
2024-04-19 21:15:27.222860,2648169246.6286993,2724792542.246186
2024-04-19 21:15:32.610835,2648169072.751688,2724797264.603098
2024-04-19 21:15:38.039060,2648171669.9468737,2724794922.5212736
2024-04-19 21:15:43.492273,2648170448.3321447,2724791719.831915
2024-04-19 21:15:49.586659,2648168903.035695,2724796788.3456707
2024-04-19 21:15:54.946462,2648169771.642204,2724797538.8749623
2024-04-19 21:16:00.347213,2648167345.948267,2724795366.8875356
2024-04-19 21:16:05.810434,2648168404.165105,2724796688.7508183
2024-04-19 21:16:11.596873,2648171038.8461714,2724793741.7675877
2024-04-19 21:16:17.625703,2648171344.495345,2724793436.788027
2024-04-19 21:16:23.644278,2648170955.844089,2724795399.6734157
2024-04-19 21:16:29.673482,2648171143.9387264,2724794205.5838175
2024-04-19 21:16:35.497747,2648170444.828636,2724793754.889164
2024-04-19 21:16:41.557387,2648169564.028506,2724791721.091211
2024-04-19 21:16:46.959794,2648171158.542337,2724792046.9535904
2024-04-19 21:16:51.751952,2648172085.745257,2724796274.1210146
2024-04-19 21:16:57.196037,2648171800.544568,2724795606.0404615
2024-04-19 21:17:02.582723,2648171129.632533,2724793382.921295
2024-04-19 21:17:08.014927,2648168517.530187,2724795223.1829205
2024-04-19 21:17:13.470564,2648171793.7242804,2724791086.8882647
2024-04-19 21:17:19.487532,2648167810.0700674,2724794862.846495
2024-04-19 21:17:25.526690,2648170583.30414,2724794968.7399735
2024-04-19 21:17:30.930990,2648172162.227376,2724796787.264408
2024-04-19 21:17:36.770467,2648171104.6709156,2724797929.923148
2024-04-19 21:17:42.868748,2648168461.7991242,2724791636.4472404
2024-04-19 21:17:48.930098,2648168711.4477654,2724793627.547308
2024-04-19 21:17:54.330154,2648166470.679529,2724796582.0752487
2024-04-19 21:18:00.330034,2648170642.6776,2724795834.382695
2024-04-19 21:18:06.339258,2648169257.052889,2724796459.8446274
2024-04-19 21:18:12.403302,2648169006.568062,2724797771.870925
2024-04-19 21:18:17.836345,2648169003.1719923,2724793685.5502634
2024-04-19 21:18:23.266369,2648168847.707649,2724794022.808197
2024-04-19 21:18:28.711256,2648169241.568598,2724796737.3818455
2024-04-19 21:18:34.089394,2648170619.055927,2724796423.7150316
2024-04-19 21:18:40.114400,2648169003.942667,2724796827.5787735
2024-04-19 21:18:46.209345,2648168077.9873047,2724795802.7664423
2024-04-19 21:18:52.245214,2648170825.819565,2724796975.8144126
2024-04-19 21:18:58.306020,2648169607.5141115,2724793553.7285995
2024-04-19 21:19:03.745467,2648168399.828391,2724791688.0979204
2024-04-19 21:19:09.771738,2648168224.1256704,2724794928.7171288
2024-04-19 21:19:15.163827,2648171915.0506344,2724795021.3411574
2024-04-19 21:19:20.611612,2648168374.77452,2724794541.6124444
2024-04-19 21:19:26.605722,2648172255.2797604,2724792389.3315325
2024-04-19 21:19:32.573392,2648171065.231168,2724796038.3649273
2024-04-19 21:19:38.593518,2648169106.942415,2724793615.7183914
2024-04-19 21:19:44.028346,2648169831.86487,2724796383.628825
2024-04-19 21:19:50.098182,2648169509.89653,2724794518.1271076
2024-04-19 21:19:56.087926,2648170513.404726,2724798139.5237904
2024-04-19 21:20:01.504006,2648170279.154831,2724799005.772287
2024-04-19 21:20:07.515509,2648170045.188822,2724795200.964314
2024-04-19 21:20:13.547236,2648168689.1185293,2724795695.3252697
2024-04-19 21:20:19.644381,2648170668.9800587,2724799004.0718713
2024-04-19 21:20:24.501306,2648172296.9659986,2724794608.7352486
2024-04-19 21:20:30.581504,2648171423.1924095,2724797291.31938
2024-04-19 21:20:35.371615,2648170686.397641,2724793306.76995
2024-04-19 21:20:40.805087,2648171206.207385,2724794729.176566
2024-04-19 21:20:46.299372,2648170566.6127973,2724795775.258181
2024-04-19 21:20:51.716074,2648168591.778845,2724796334.5505505
2024-04-19 21:20:57.170273,2648167679.5847993,2724797945.449568
2024-04-19 21:21:02.632220,2648170880.36551,2724796644.7444444
2024-04-19 21:21:08.038419,2648169193.255475,2724796065.1762285
2024-04-19 21:21:13.459415,2648169389.605673,2724800004.2869577
2024-04-19 21:21:18.939581,2648170210.6441803,2724796797.0345645
2024-04-19 21:21:25.010792,2648169665.2461147,2724794855.8243113
2024-04-19 21:21:31.109225,2648171468.2962604,2724794336.8648343
2024-04-19 21:21:37.145817,2648169685.22572,2724794927.4456525
2024-04-19 21:21:42.986721,2648169841.2156696,2724792578.4306836
2024-04-19 21:21:48.365441,2648171158.2261295,2724796010.629733
2024-04-19 21:21:54.147843,2648170674.35573,2724792588.1416206
2024-04-19 21:21:59.516430,2648170821.6702003,2724795235.7225733
2024-04-19 21:22:05.542913,2648173436.7053604,2724795108.301335
2024-04-19 21:22:11.586375,2648171770.23161,2724795860.3544407
2024-04-19 21:22:17.036994,2648172823.6396055,2724792884.447477
2024-04-19 21:22:22.432449,2648170075.97872,2724795349.8020964
2024-04-19 21:22:28.501829,2648171718.932993,2724795196.657117
2024-04-19 21:22:33.932813,2648173423.74684,2724792880.683478
2024-04-19 21:22:39.968703,2648171854.019308,2724796047.722926
2024-04-19 21:22:45.400569,2648169302.7154865,2724795287.2880497
2024-04-19 21:22:50.885503,2648168517.5592003,2724795404.002698
2024-04-19 21:22:56.933303,2648172327.0531583,2724795977.988102
2024-04-19 21:23:02.380328,2648171383.30184,2724797890.2339244
2024-04-19 21:23:08.418568,2648174166.069174,2724797217.6907268
2024-04-19 21:23:14.237426,2648168524.1144195,2724797684.727442
2024-04-19 21:23:19.868273,2648170101.1645103,2724797551.0390053
2024-04-19 21:23:25.751537,2648168659.0619907,2724796504.9456716
2024-04-19 21:23:31.209291,2648170402.480011,2724797347.728734
2024-04-19 21:23:36.607812,2648172081.057809,2724798459.2763596
2024-04-19 21:23:42.027800,2648170077.6736317,2724800956.23314
2024-04-19 21:23:48.077192,2648168700.6041155,2724798027.405997
2024-04-19 21:23:53.577256,2648169262.5163856,2724798466.297516
2024-04-19 21:23:59.080187,2648169617.150364,2724801754.4841213
2024-04-19 21:24:05.125534,2648173007.4676757,2724797717.853238
2024-04-19 21:24:10.584790,2648172808.3853354,2724799482.518806
2024-04-19 21:24:16.658368,2648172093.178645,2724794579.3096533
2024-04-19 21:24:22.655608,2648172650.7966785,2724799068.8011613
2024-04-19 21:24:27.489159,2648169584.1488867,2724798859.1323986
